,y_pred,pi_lo,pi_hi,0,charge,discharge,soc_start,soc_end
2025-07-01 12:45:00+02:00,31.176658950947058,-15.808351196147669,71.05990595344272,,0.0,0.0,35.625,35.625
2025-07-01 13:00:00+02:00,30.890394784010557,-16.09461536308417,70.77364178650622,,12.5,0.0,35.625,47.5
2025-07-01 13:15:00+02:00,29.467205129021725,-17.517805018073002,69.35045213151739,,12.5,0.0,47.5,59.375
2025-07-01 13:30:00+02:00,29.179368831636584,-17.805641315458143,69.06261583413225,,12.5,0.0,59.375,71.25
2025-07-01 13:45:00+02:00,29.145722101615636,-17.83928804547909,69.0289691041113,,12.5,0.0,71.25,83.125
2025-07-01 14:00:00+02:00,30.496437703255587,-16.48857244383914,70.37968470575126,,12.5,0.0,83.125,95.0
2025-07-01 14:15:00+02:00,30.891361633314972,-16.093648513779755,70.77460863581064,,5.2631578947368425,0.0,95.0,100.0
2025-07-01 14:30:00+02:00,30.94516069192236,-16.039849455172366,70.82840769441802,,0.0,0.0,100.0,100.0
2025-07-01 14:45:00+02:00,31.571328213844943,-15.413681933249784,71.4545752163406,,-0.0,0.0,100.0,100.0
2025-07-01 15:00:00+02:00,44.25225021928798,-2.7327599278067467,84.13549722178365,,0.0,0.0,100.0,100.0
2025-07-01 15:15:00+02:00,44.549420958501685,-2.435589188593042,84.43266796099735,,0.0,0.0,100.0,100.0
2025-07-01 15:30:00+02:00,44.91004916127038,-2.0749609858243474,84.79329616376604,,0.0,0.0,100.0,100.0
2025-07-01 15:45:00+02:00,48.59173146907302,1.6067213219782914,88.47497847156868,,0.0,-0.0,100.0,100.0
2025-07-01 16:00:00+02:00,55.9774870498762,8.992476902781476,95.86073405237187,,0.0,0.0,100.0,100.0
2025-07-01 16:15:00+02:00,62.28981598246728,15.304805835372555,102.17306298496294,,0.0,-0.0,100.0,100.0
2025-07-01 16:30:00+02:00,64.68129563960089,17.696285492506163,104.56454264209655,,-0.0,0.0,100.0,100.0
2025-07-01 16:45:00+02:00,68.6497269751849,21.664716828090178,108.53297397768057,,0.0,0.0,100.0,100.0
2025-07-01 17:00:00+02:00,86.14690961927539,39.161899472180664,126.03015662177106,,-0.0,0.0,100.0,100.0
2025-07-01 17:15:00+02:00,89.08674670750975,42.10173656041502,128.9699937100054,,0.0,0.0,100.0,100.0
2025-07-01 17:30:00+02:00,91.21394734147746,44.22893719438274,131.09719434397311,,-0.0,0.0,100.0,100.0
2025-07-01 17:45:00+02:00,93.54469599710579,46.559685850011064,133.42794299960144,,-0.0,0.0,100.0,100.0
2025-07-01 18:00:00+02:00,111.09664742931615,64.11163728222142,150.97989443181183,,0.0,0.0,100.0,100.0
2025-07-01 18:15:00+02:00,113.45049320084443,66.46548305374971,153.33374020334008,,0.0,0.0,100.0,100.0
2025-07-01 18:30:00+02:00,114.63678299206777,67.65177284497304,154.52002999456343,,0.0,0.0,100.0,100.0
2025-07-01 18:45:00+02:00,117.13326548541686,70.14825533832213,157.0165124879125,,0.0,-0.0,100.0,100.0
2025-07-01 19:00:00+02:00,154.93780393784044,107.95279379074572,194.8210509403361,,0.0,0.0,100.0,100.0
2025-07-01 19:15:00+02:00,157.2446702814354,110.25966013434066,197.12791728393105,,0.0,0.0,100.0,100.0
2025-07-01 19:30:00+02:00,158.7138551736144,111.72884502651968,198.59710217611007,,0.0,0.0,100.0,100.0
2025-07-01 19:45:00+02:00,159.88245999206725,112.89744984497253,199.76570699456292,,0.0,-0.0,100.0,100.0
2025-07-01 20:00:00+02:00,223.91907657319405,176.93406642609932,263.8023235756897,,0.0,12.5,100.0,86.84210526315789
2025-07-01 20:15:00+02:00,224.81239617925286,177.82738603215813,264.69564318174855,,0.0,12.5,86.84210526315789,73.68421052631578
2025-07-01 20:30:00+02:00,224.81882494314857,177.83381479605384,264.7020719456442,,0.0,12.5,73.68421052631578,60.52631578947368
2025-07-01 20:45:00+02:00,223.86092419142145,176.87591404432672,263.7441711939171,,0.0,12.5,60.52631578947368,47.368421052631575
2025-07-01 21:00:00+02:00,187.74149498491624,140.75648483782152,227.6247419874119,,0.0,12.5,47.368421052631575,34.21052631578947
2025-07-01 21:15:00+02:00,183.23639242603412,136.2513822789394,223.11963942852978,,0.0,12.5,34.21052631578947,21.05263157894737
2025-07-01 21:30:00+02:00,181.97052782861238,134.98551768151765,221.85377483110804,,0.0,12.5,21.05263157894737,7.8947368421052655
2025-07-01 21:45:00+02:00,178.97748816861454,131.99247802151982,218.8607351711102,,0.0,7.500000000000003,7.8947368421052655,0.0
2025-07-01 22:00:00+02:00,140.1104426673643,93.12543252026958,179.99368966985998,,0.0,-0.0,0.0,0.0
2025-07-01 22:15:00+02:00,138.97918556004285,91.99417541294812,178.86243256253852,,0.0,-0.0,0.0,0.0
2025-07-01 22:30:00+02:00,138.13864000047175,91.15362985337703,178.02188700296742,,0.0,0.0,0.0,-0.0
2025-07-01 22:45:00+02:00,137.90909810900524,90.92408796191052,177.7923451115009,,0.0,-0.0,-0.0,0.0
2025-07-01 23:00:00+02:00,110.45401054315332,63.46900039605859,150.33725754564898,,0.0,-0.0,0.0,0.0
2025-07-01 23:15:00+02:00,109.39804216862663,62.413032021531905,149.2812891711223,,0.0,-0.0,0.0,0.0
2025-07-01 23:30:00+02:00,109.12841189210086,62.14340174500613,149.0116588945965,,0.0,-0.0,0.0,0.0
2025-07-01 23:45:00+02:00,108.52329836233248,61.538288215237756,148.40654536482816,,0.0,-0.0,0.0,0.0
2025-07-02 00:00:00+02:00,96.66745233284804,49.68244218575332,136.55069933534372,,0.0,-0.0,0.0,-0.0
2025-07-02 00:15:00+02:00,95.55471761921046,48.56970747211574,135.43796462170613,,0.0,0.0,-0.0,0.0
2025-07-02 00:30:00+02:00,94.68016745972804,47.69515731263331,134.5634144622237,,0.0,-0.0,0.0,0.0
2025-07-02 00:45:00+02:00,94.03433528807399,47.04932514097926,133.91758229056967,,0.0,-0.0,0.0,-0.0
2025-07-02 01:00:00+02:00,81.81595923205614,34.83094908496142,121.69920623455181,,0.0,0.0,-0.0,-0.0
2025-07-02 01:15:00+02:00,81.70417222167066,34.719162074575934,121.58741922416633,,0.0,0.0,-0.0,-0.0
2025-07-02 01:30:00+02:00,81.52939713794012,34.544386990845396,121.41264414043579,,0.0,0.0,-0.0,0.0
2025-07-02 01:45:00+02:00,81.03291315580931,34.047903008714584,120.91616015830498,,0.0,0.0,0.0,0.0
2025-07-02 02:00:00+02:00,79.6123351792579,32.62732503216317,119.80972306954382,18140.07052631579,12.5,0.0,0.0,11.875
2025-07-02 02:15:00+02:00,83.57205191469505,36.587041767600326,123.76943980498098,,12.5,0.0,11.875,23.75
2025-07-02 02:30:00+02:00,86.01073540281492,39.02572525572019,126.20812329310084,,12.5,0.0,23.75,35.625
2025-07-02 02:45:00+02:00,87.38828742952305,40.40327728242832,127.58567531980897,,7.236842105263158,0.0,35.625,42.5
2025-07-02 03:00:00+02:00,86.68468350691634,39.69967335982162,126.88207139720227,,12.5,0.0,42.5,54.375
2025-07-02 03:15:00+02:00,87.01945767941751,40.03444753232279,127.21684556970344,,12.5,0.0,54.375,66.25
2025-07-02 03:30:00+02:00,86.9477576484117,39.96274750131697,127.14514553869762,,12.5,0.0,66.25,78.125
2025-07-02 03:45:00+02:00,86.90944604682977,39.924435899735045,127.1068339371157,,12.5,0.0,78.125,90.0
2025-07-02 04:00:00+02:00,89.06062147901142,42.07561133191669,129.25800936929733,,0.0,0.0,90.0,90.0
2025-07-02 04:15:00+02:00,89.26468579555686,42.27967564846213,129.46207368584277,,0.0,0.0,90.0,90.0
2025-07-02 04:30:00+02:00,89.3195941108307,42.33458396373598,129.51698200111662,,0.0,0.0,90.0,90.0
2025-07-02 04:45:00+02:00,89.37247798145408,42.387467834359356,129.56986587174,,0.0,0.0,90.0,90.0
2025-07-02 05:00:00+02:00,97.70725422255563,50.72224407546091,137.90464211284154,,0.0,0.0,90.0,90.0
2025-07-02 05:15:00+02:00,98.83517117215791,51.85016102506319,139.03255906244385,,0.0,0.0,90.0,90.0
2025-07-02 05:30:00+02:00,99.27262667544207,52.28761652834734,139.47001456572798,,0.0,0.0,90.0,90.0
2025-07-02 05:45:00+02:00,99.56829334248847,52.58328319539375,139.7656812327744,,0.0,0.0,90.0,90.0
2025-07-02 06:00:00+02:00,112.35036462680964,65.36535447971491,152.54775251709555,,0.0,0.0,90.0,90.0
2025-07-02 06:15:00+02:00,113.90979975599876,66.92478960890404,154.10718764628467,,0.0,10.500000000000002,90.0,78.94736842105263
2025-07-02 06:30:00+02:00,114.0754812290402,67.09047108194547,154.27286911932612,,0.0,12.5,78.94736842105263,65.78947368421052
2025-07-02 06:45:00+02:00,114.31548385809398,67.33047371099926,154.5128717483799,,0.0,12.5,65.78947368421052,52.63157894736842
2025-07-02 07:00:00+02:00,119.37165839544208,72.38664824834736,159.569046285728,,0.0,12.5,52.63157894736842,39.473684210526315
2025-07-02 07:15:00+02:00,118.89515677350443,71.9101466264097,159.09254466379036,,0.0,12.5,39.473684210526315,26.31578947368421
2025-07-02 07:30:00+02:00,118.24546132954023,71.26045118244551,158.44284921982614,,0.0,12.5,26.31578947368421,13.157894736842104
2025-07-02 07:45:00+02:00,117.74362434953373,70.758614202439,157.94101223981966,,0.0,12.5,13.157894736842104,0.0
2025-07-02 08:00:00+02:00,109.75631599443828,62.771305847343555,149.9537038847242,,0.0,-0.0,0.0,0.0
